2647,Denis Zakaria,MF,Chelsea,26,1996
2648,Denis Zakaria,MF,Juventus,26,1996
2649,Rodrigo Zalazar,MFFW,Schalke 04,23,1999
2650,Joseba Zaldúa,DF,Cádiz,30,1992
2651,Nicola Zalewski,DF,Roma,21,2002
2652,Andre-Frank Zambo Anguissa,MF,Napoli,27,1995
2653,Oliver Zandén,DFMF,Toulouse,21,2001
2654,Luca Zanimacchia,MFFW,Cremonese,24,1998
2655,Nicolò Zaniolo,MFFW,Roma,23,1999
2656,Alessandro Zanoli,DFMF,Sampdoria,22,2000
2657,Alessandro Zanoli,DF,Napoli,22,2000
2658,Duván Zapata,FW,Atalanta,31,1991
2659,Davide Zappacosta,DFMF,Atalanta,30,1992
2660,Oier Zarraga,MFFW,Athletic Club,24,1999
2661,Akim Zedadka,DF,Auxerre,27,1995
2662,Akim Zedadka,DFMF,Lille,27,1995
2663,Mehdi Zeffane,DFMF,Clermont Foot,30,1992
2664,Aaron Zehnter,DF,Augsburg,18,2004
2665,Jordan Zemura,DF,Bournemouth,23,1999
2666,Arber Zeneli,FWMF,Reims,27,1995
2667,Robin Zentner,GK,Mainz 05,28,1994
2668,Alessio Zerbin,FW,Napoli,23,1999
2669,Michael Zetterer,GK,Werder Bremen,27,1995
2670,Nathan Zeze,DF,Nantes,17,2005
2671,Edon Zhegrova,FWDF,Lille,23,1999
2672,Piotr Zieli?ski,MF,Napoli,28,1994
2673,David Zima,DF,Torino,22,2000
2674,Oleksandr Zinchenko,DF,Arsenal,26,1996
2675,Joshua Zirkzee,FW,Bologna,21,2001
2676,Hakim Ziyech,FWMF,Chelsea,29,1993
2677,Jeroen Zoet,GK,Spezia,32,1991
2678,Simon Zoller,FW,Bochum,31,1991
2679,Nadir Zortea,DFMF,Atalanta,23,1999
2680,Nadir Zortea,DF,Sassuolo,23,1999
2681,Kurt Zouma,DF,West Ham,28,1994
2682,Petar Zovko,GK,Spezia,20,2002
2683,Igor Zubeldia,DF,Real Sociedad,25,1997
2684,Martín Zubimendi,MF,Real Sociedad,24,1999
2685,Szymon ?urkowski,MF,Fiorentina,25,1997
2686,Szymon ?urkowski,MF,Spezia,25,1997
2687,Martin Ødegaard,MF,Arsenal,24,1998
2688,Milan ?uri?,FW,Hellas Verona,32,1990
2689,Filip ?uri?i?,MFFW,Sampdoria,31,1992
